PER1,Giraffa_tippelskirchi,,miniprot,3900,1299,PASS,exact | miniprot-local
PER1,Gorilla_gorilla_gorilla,XP_004058589.4,refseq,3873,1290,PASS,exact | coded_by:XM_004058541.5:325..4197
PER1,Homo_sapiens,NP_002607.2,refseq,3873,1290,PASS,exact | coded_by:NM_002616.3:208..4080
PER1,Hyaena_hyaena,XP_039087430.1,refseq,3876,1291,DROP,1 internal stop(s) | coded_by:XM_039231499.1:219..4094
PER1,Hylobates_pileatus,,miniprot,3858,1285,PASS,exact | miniprot-local
PER1,Ictidomys_tridecemlineatus,XP_013217209.1,refseq,3885,1294,PASS,exact | coded_by:XM_013361755.4:256..4140
PER1,Jaculus_jaculus,XP_044986900.1,refseq,3843,1280,PASS,exact | coded_by:XM_045130965.1:508..4350
PER1,Lagorchestes_hirsutus,,miniprot,3819,1272,PASS,exact | miniprot-local
PER1,Leopardus_geoffroyi,XP_045346262.1,refseq,4188,1395,PASS,exact | coded_by:XM_045490306.1:38..4225
PER1,Macrotis_lagotis,XP_074081659.1,refseq,3777,1258,PASS,exact | coded_by:XM_074225558.1:280..4056
PER1,Martes_flavigula,,miniprot,4253,1415,DROP,cds not x3 (trim 2); 35 internal stop(s); len aa=1417 prot=1415 | miniprot-local
PER1,Microcebus_murinus,XP_075850270.1,refseq,3870,1289,PASS,exact | coded_by:XM_075994155.1:803..4672
PER1,Mirza_zaza,,miniprot,3870,1289,PASS,exact | miniprot-local
PER1,Myrmecobius_fasciatus,,miniprot,3771,1256,PASS,exact | miniprot-local
PER1,Nanger_dama,,miniprot,3872,1285,DROP,cds not x3 (trim 2); 20 internal stop(s); len aa=1290 prot=1285 | miniprot-local
PER1,Nasua_narica,,miniprot,4258,1417,DROP,cds not x3 (trim 1); 31 internal stop(s); len aa=1419 prot=1417 | miniprot-local
PER1,Nycticebus_coucang,XP_053423819.1,refseq,3870,1289,PASS,exact | coded_by:XM_053567844.1:272..4141
PER1,Ochotona_princeps,XP_004594821.2,refseq,3909,1302,PASS,exact | coded_by:XM_004594764.4:370..4278
PER1,Octodon_degus,XP_004638500.2,refseq,4110,1369,PASS,exact | coded_by:XM_004638443.2:364..4473
PER1,Orycteropus_afer,XP_007950428.1,refseq,3876,1291,PASS,exact | coded_by:XM_007952237.2:1..3876
PER1,Paguma_larvata,,miniprot,4402,1466,DROP,cds not x3 (trim 1); 32 internal stop(s); len aa=1467 prot=1466 | miniprot-local
PER1,Pan_troglodytes,XP_016787953.2,refseq,3873,1290,PASS,exact | coded_by:XM_016932464.3:356..4228
PER1,Panthera_pardus,XP_053748319.1,refseq,4110,1369,PASS,exact | coded_by:XM_053892344.1:45..4154
PER1,Peromyscus_eremicus,XP_059126938.1,refseq,3993,1330,PASS,exact | coded_by:XM_059270955.1:211..4203
PER1,Phacochoerus_africanus,XP_047614461.1,refseq,3834,1277,PASS,exact | coded_by:XM_047758505.1:3475..7308
PER1,Phalanger_gymnotis,,miniprot,3783,1260,PASS,exact | miniprot-local
PER1,Pipistrellus_pipistrellus,,miniprot,4248,1414,DROP,1 internal stop(s); len aa=1415 prot=1414 | miniprot-local
PER1,Plecturocebus_cupreus,,miniprot,3867,1288,PASS,exact | miniprot-local
PER1,Pseudocheirus_occidentalis,,miniprot,3780,1259,PASS,exact | miniprot-local
PER1,Puma_concolor,XP_025776083.1,refseq,2973,990,PASS,exact | coded_by:XM_025920298.1:1..2973
PER1,Rattus_norvegicus,NP_001029297.1,refseq,3882,1293,PASS,exact | coded_by:NM_001034125.1:58..3939
PER1,Rhynchocyon_petersi,KAM6163424.1,refseq,3864,1287,PASS,exact | elink+fasta_cds_na
PER1,Saccopteryx_bilineata,XP_066120296.1,refseq,3840,1279,PASS,exact | coded_by:XM_066264199.1:695..4534
PER1,Sarcophilus_harrisii,XP_012404166.1,refseq,3780,1259,PASS,exact | coded_by:XM_012548712.3:313..4092
PER1,Sciurus_vulgaris,XP_078989359.1,refseq,3897,1298,PASS,exact | coded_by:XM_079133233.1:2022..5918
PER1,Speothos_venaticus,,miniprot,4264,1420,DROP,cds not x3 (trim 1); 51 internal stop(s); len aa=1421 prot=1420 | miniprot-local
PER1,Suricata_suricatta,XP_029783618.1,refseq,3873,1290,PASS,exact | coded_by:XM_029927758.1:267..4139
PER1,Sylvilagus_floridanus,,miniprot,4255,1417,DROP,cds not x3 (trim 1); 37 internal stop(s); len aa=1418 prot=1417 | miniprot-local
PER1,Tapirus_terrestris,,miniprot,4254,1415,DROP,2 internal stop(s); len aa=1417 prot=1415 | miniprot-local
PER1,Tragelaphus_eurycerus,,miniprot,3864,1287,PASS,exact | miniprot-local
PER1,Uromys_caudimaculatus,,miniprot,3879,1292,PASS,exact | miniprot-local
PER1,Vicugna_pacos,XP_072796774.1,refseq,3852,1283,PASS,exact | coded_by:XM_072940673.1:164..4015
PER1,Xerus_rutilus,,miniprot,3897,1298,PASS,exact | miniprot-local
PER2,Acinonyx_jubatus,XP_026902097.2,refseq,3846,1281,PASS,exact | coded_by:XM_027046296.2:1550..5395
PER2,Acomys_cahirinus,,miniprot,3780,1259,PASS,exact | miniprot-local
PER2,Aepyceros_melampus,,miniprot,3847,1278,DROP,cds not x3 (trim 1); 9 internal stop(s); len aa=1282 prot=1278 | miniprot-local
PER2,Aotus_nancymaae,XP_012328903.2,refseq,4065,1354,PASS,exact | coded_by:XM_012473480.3:296..4360
PER2,Arvicanthis_niloticus,XP_076770882.1,refseq,3774,1257,PASS,exact | coded_by:XM_076914767.1:143..3916
PER2,Bos_taurus,NP_001179246.1,refseq,3876,1291,PASS,exact | coded_by:NM_001192317.1:1..3876
PER2,Callithrix_jacchus,XP_035162102.1,refseq,3918,1305,PASS,exact | coded_by:XM_035306211.3:140..4057
PER2,Camelus_bactrianus,XP_074220722.1,refseq,3825,1274,PASS,exact | coded_by:XM_074364621.1:130..3954
PER2,Caracal_caracal,,miniprot,3843,1280,DROP,cds not x3 (trim 1); 14 internal stop(s); len aa=1278 prot=1280 | miniprot-local
PER2,Cebus_imitator,XP_037597703.1,refseq,3750,1249,PASS,exact | coded_by:XM_037741775.1:38..3787
PER2,Choloepus_hoffmanni,,miniprot,3567,1190,DROP,len aa=1189 prot=1190 | miniprot-local
PER2,Cynocephalus_volans,XP_062947646.1,refseq,3789,1262,PASS,exact | coded_by:XM_063091576.1:324..4112
PER2,Cynomys_ludovicianus,,miniprot,3723,1240,PASS,exact | miniprot-local
PER2,Dasypus_novemcinctus,XP_058155772.1,refseq,3687,1228,PASS,exact | coded_by:XM_058299789.2:136..3822
PER2,Daubentonia_madagascariensis,,miniprot,3804,1267,PASS,exact | miniprot-local
PER2,Eira_barbara,,miniprot,3879,1292,PASS,exact | miniprot-local
PER2,Equus_caballus,XP_023498478.2,refseq,3855,1284,PASS,exact | coded_by:XM_023642710.2:296..4150
PER2,Giraffa_tippelskirchi,,miniprot,3870,1288,DROP,1 internal stop(s); len aa=1289 prot=1288 | miniprot-local
PER2,Gorilla_gorilla_gorilla,XP_055235863.1,refseq,3768,1255,PASS,exact | coded_by:XM_055379888.1:423..4190
PER2,Homo_sapiens,NP_073728.1,refseq,3768,1255,PASS,exact | coded_by:NM_022817.3:282..4049
PER2,Hyaena_hyaena,XP_039084552.1,refseq,3825,1274,PASS,exact | coded_by:XM_039228621.1:50..3874
PER2,Hylobates_pileatus,,miniprot,4085,1362,DROP,cds not x3 (trim 2); 44 internal stop(s); len aa=1361 prot=1362 | miniprot-local
PER2,Ictidomys_tridecemlineatus,XP_013214621.2,refseq,3723,1240,PASS,exact | coded_by:XM_013359167.4:150..3872
PER2,Jaculus_jaculus,XP_004673026.2,refseq,3771,1256,PASS,exact | coded_by:XM_004672969.2:82..3852
PER2,Lagorchestes_hirsutus,,miniprot,4181,1390,DROP,cds not x3 (trim 2); 52 internal stop(s); len aa=1393 prot=1390 | miniprot-local
PER2,Leopardus_geoffroyi,XP_045337895.1,refseq,3783,1260,PASS,exact | coded_by:XM_045481939.1:1..3783
PER2,Macrotis_lagotis,XP_074045776.1,refseq,4191,1396,PASS,exact | coded_by:XM_074189675.1:3616..7806
PER2,Martes_flavigula,,miniprot,3849,1282,PASS,exact | miniprot-local
PER2,Microcebus_murinus,XP_075862223.1,refseq,4257,1418,PASS,exact | coded_by:XM_076006108.1:130..4386
PER2,Mirza_zaza,,miniprot,2358,787,DROP,len aa=786 prot=787 | miniprot-local
PER2,Myrmecobius_fasciatus,,miniprot,3957,1318,PASS,exact | miniprot-local
PER2,Nanger_dama,,miniprot,3892,1293,DROP,cds not x3 (trim 1); 12 internal stop(s); len aa=1297 prot=1293 | miniprot-local
PER2,Nasua_narica,,miniprot,3865,1287,DROP,cds not x3 (trim 1); 1 internal stop(s); len aa=1288 prot=1287 | miniprot-local
PER2,Nycticebus_coucang,XP_053452493.1,refseq,3801,1266,PASS,exact | coded_by:XM_053596518.1:180..3980
PER2,Ochotona_princeps,XP_058521180.1,refseq,3483,1160,PASS,exact | coded_by:XM_058665197.1:213..3695
PER2,Octodon_degus,XP_023577845.1,refseq,3942,1313,PASS,exact | coded_by:XM_023722077.1:843..4784
PER2,Orycteropus_afer,XP_007941723.2,refseq,3873,1290,DROP,1 internal stop(s) | coded_by:XM_007943532.2:1..3873
PER2,Paguma_larvata,,miniprot,3834,1277,PASS,exact | miniprot-local
PER2,Pan_troglodytes,XP_016806317.1,refseq,3807,1268,PASS,exact | coded_by:XM_016950828.3:371..4177
PER2,Panthera_pardus,XP_019300912.2,refseq,3816,1271,PASS,exact | coded_by:XM_019445367.2:470..4285
PER2,Peromyscus_eremicus,XP_059134489.1,refseq,2397,798,PASS,exact | coded_by:XM_059278506.1:118..2514
PER2,Phacochoerus_africanus,XP_047629888.1,refseq,3777,1258,PASS,exact | coded_by:XM_047773932.1:167..3943
PER2,Phalanger_gymnotis,,miniprot,3981,1326,PASS,exact | miniprot-local
PER2,Pipistrellus_pipistrellus,,miniprot,3852,1283,PASS,exact | miniprot-local
PER2,Plecturocebus_cupreus,,miniprot,4064,1352,DROP,cds not x3 (trim 2); 44 internal stop(s); len aa=1354 prot=1352 | miniprot-local
PER2,Pseudocheirus_occidentalis,,miniprot,3228,1075,PASS,exact | miniprot-local
PER2,Puma_concolor,XP_025786423.1,refseq,3204,1067,PASS,exact | coded_by:XM_025930638.1:1..3204
PER2,Rattus_norvegicus,NP_113866.1,refseq,3774,1257,PASS,exact | coded_by:NM_031678.2:105..3878
PER2,Rhynchocyon_petersi,KAM6178457.1,refseq,3792,1263,PASS,exact | elink+fasta_cds_na
PER2,Saccopteryx_bilineata,XP_066136887.1,refseq,3864,1287,PASS,exact | coded_by:XM_066280790.1:129..3992
PER2,Sarcophilus_harrisii,XP_031824023.1,refseq,3954,1317,PASS,exact | coded_by:XM_031968163.1:207..4160
PER2,Sciurus_vulgaris,XP_078989141.1,refseq,3771,1256,PASS,exact | coded_by:XM_079133015.1:144..3914
PER2,Speothos_venaticus,,miniprot,3708,1237,DROP,len aa=1236 prot=1237 | miniprot-local
PER2,Suricata_suricatta,XP_029789396.1,refseq,3792,1263,PASS,exact | coded_by:XM_029933536.1:96..3887
PER2,Sylvilagus_floridanus,,miniprot,3733,1243,DROP,cds not x3 (trim 1); 16 internal stop(s); len aa=1244 prot=1243 | miniprot-local
PER2,Tapirus_terrestris,,miniprot,3843,1280,PASS,exact | miniprot-local
PER2,Tragelaphus_eurycerus,,miniprot,3876,1291,PASS,exact | miniprot-local
PER2,Uromys_caudimaculatus,,miniprot,3774,1257,PASS,exact | miniprot-local
PER2,Vicugna_pacos,XP_072818053.1,refseq,3831,1276,PASS,exact | coded_by:XM_072961952.1:115..3945
PER2,Xerus_rutilus,,miniprot,3708,1235,PASS,exact | miniprot-local
PER3,Acinonyx_jubatus,XP_053072087.1,refseq,3828,1275,DROP,1 internal stop(s) | coded_by:XM_053216112.1:316..4143
PER3,Acomys_cahirinus,,miniprot,3333,1110,PASS,exact | miniprot-local
PER3,Aepyceros_melampus,,miniprot,2782,919,DROP,cds not x3 (trim 1); 36 internal stop(s); len aa=927 prot=919 | miniprot-local
PER3,Aotus_nancymaae,XP_064219266.1,refseq,3450,1149,PASS,exact | coded_by:XM_064363196.1:167..3616
PER3,Arvicanthis_niloticus,XP_034357814.1,refseq,3381,1126,PASS,exact | coded_by:XM_034501923.2:261..3641
PER3,Bos_taurus,XP_059731607.1,refseq,2763,920,DROP,1 internal stop(s) | coded_by:XM_059875624.1:875..3637
PER3,Callithrix_jacchus,XP_054092864.2,refseq,3813,1270,PASS,exact | coded_by:XM_054236889.2:522..4334
PER3,Camelus_bactrianus,XP_074232075.1,refseq,2583,860,DROP,1 internal stop(s) | coded_by:XM_074375974.1:1..2583
PER3,Caracal_caracal,,miniprot,3835,1276,DROP,24 internal stop(s); len aa=1274 prot=1276 | miniprot-local
PER3,Cebus_imitator,XP_017353870.1,refseq,3450,1149,PASS,exact | coded_by:XM_017498381.2:116..3565
PER3,Choloepus_hoffmanni,,miniprot,3596,1196,DROP,cds not x3 (trim 2); 53 internal stop(s); len aa=1198 prot=1196 | miniprot-local
PER3,Cynocephalus_volans,XP_062961763.1,refseq,3849,1282,DROP,2 internal stop(s) | coded_by:XM_063105693.1:1..3849
PER3,Cynomys_ludovicianus,,miniprot,3349,1115,DROP,cds not x3 (trim 1); 1 internal stop(s); len aa=1116 prot=1115 | miniprot-local
PER3,Dasypus_novemcinctus,XP_058160719.1,refseq,3648,1215,PASS,exact | coded_by:XM_058304736.2:1..3648
PER3,Daubentonia_madagascariensis,,miniprot,3405,1134,PASS,exact | miniprot-local
PER3,Eira_barbara,,miniprot,3399,1132,PASS,exact | miniprot-local
PER3,Equus_caballus,XP_005607612.3,refseq,3453,1150,PASS,exact | coded_by:XM_005607555.4:524..3976
PER3,Giraffa_tippelskirchi,,miniprot,2742,912,DROP,1 internal stop(s); len aa=913 prot=912 | miniprot-local
PER3,Gorilla_gorilla_gorilla,XP_063559119.1,refseq,3558,1185,PASS,exact | coded_by:XM_063703049.1:359..3916
PER3,Homo_sapiens,NP_001364204.1,refseq,3633,1210,PASS,exact | coded_by:NM_001377275.1:311..3943
PER3,Hyaena_hyaena,XP_039090892.1,refseq,3090,1029,DROP,2 internal stop(s) | coded_by:XM_039234961.1:1..3090
PER3,Hylobates_pileatus,,miniprot,3573,1192,DROP,len aa=1191 prot=1192 | miniprot-local
PER3,Ictidomys_tridecemlineatus,XP_077881311.1,refseq,3351,1116,PASS,exact | coded_by:XM_078025185.1:457..3807
PER3,Jaculus_jaculus,XP_045005244.1,refseq,3414,1137,PASS,exact | coded_by:XM_045149309.1:345..3758
PER3,Lagorchestes_hirsutus,,miniprot,3531,1176,PASS,exact | miniprot-local
PER3,Leopardus_geoffroyi,XP_045331485.1,refseq,2586,861,PASS,exact | coded_by:XM_045475529.1:763..3348
PER3,Macrotis_lagotis,XP_074074662.1,refseq,3510,1169,PASS,exact | coded_by:XM_074218561.1:324..3833
PER3,Martes_flavigula,,miniprot,3399,1132,PASS,exact | miniprot-local
PER3,Microcebus_murinus,XP_075849795.1,refseq,3384,1127,PASS,exact | coded_by:XM_075993680.1:320..3703
PER3,Myrmecobius_fasciatus,,miniprot,3474,1157,PASS,exact | miniprot-local
PER3,Nanger_dama,,miniprot,2753,909,DROP,cds not x3 (trim 2); 22 internal stop(s); len aa=917 prot=909 | miniprot-local
PER3,Nasua_narica,,miniprot,3378,1127,DROP,len aa=1126 prot=1127 | miniprot-local
PER3,Nycticebus_coucang,XP_053431024.1,refseq,3462,1153,PASS,exact | coded_by:XM_053575049.1:502..3963
PER3,Octodon_degus,XP_023555260.1,refseq,3639,1212,PASS,exact | coded_by:XM_023699492.1:392..4030
PER3,Orycteropus_afer,XP_042637114.1,refseq,3054,1017,PASS,exact | coded_by:XM_042781180.1:1..3054
PER3,Paguma_larvata,,miniprot,3720,1228,DROP,19 internal stop(s); len aa=1240 prot=1228 | miniprot-local
PER3,Pan_troglodytes,XP_016808835.2,refseq,3630,1209,PASS,exact | coded_by:XM_016953346.3:339..3968
PER3,Panthera_pardus,XP_053755000.1,refseq,3333,1110,DROP,1 internal stop(s) | coded_by:XM_053899025.1:290..3622
PER3,Peromyscus_eremicus,XP_059111427.1,refseq,2409,802,PASS,exact | coded_by:XM_059255444.1:2018..4426
PER3,Phacochoerus_africanus,XP_047647456.1,refseq,3060,1019,PASS,exact | coded_by:XM_047791500.1:571..3630
PER3,Phalanger_gymnotis,,miniprot,3516,1171,PASS,exact | miniprot-local
PER3,Pipistrellus_pipistrellus,,miniprot,3279,1094,DROP,len aa=1093 prot=1094 | miniprot-local
PER3,Plecturocebus_cupreus,,miniprot,3619,1207,DROP,cds not x3 (trim 1); 3 internal stop(s); len aa=1206 prot=1207 | miniprot-local
PER3,Pseudocheirus_occidentalis,,miniprot,3501,1166,PASS,exact | miniprot-local
PER3,Puma_concolor,XP_025768383.1,refseq,3246,1081,PASS,exact | coded_by:XM_025912598.1:281..3526
PER3,Rattus_norvegicus,NP_076468.2,refseq,3348,1115,PASS,exact | coded_by:NM_023978.2:1..3348
PER3,Rhynchocyon_petersi,KAM6216893.1,refseq,3378,1125,PASS,"exact | coded_by:join(JBHNZN010000004.1:43047659..43047834, JBHNZN010000004.1:43048608..43048753, JBHNZN010000004.1:43049635..43049750, JBHNZN010000004.1:43050941..43051154, JBHNZN010000004.1:43057048..43057096, JBHNZN010000004.1:43058663..43058805, JBHNZN010000004.1:43069111..43069189, JBHNZN010000004.1:43069998..43070104, JBHNZN010000004.1:43071371..43071527, JBHNZN010000004.1:43079433..43079538, JBHNZN010000004.1:43083621..43083749, JBHNZN010000004.1:43089703..43089829, JBHNZN010000004.1:43105993..43106125, JBHNZN010000004.1:43107146..43107270, JBHNZN010000004.1:43107690..43107863, JBHNZN010000004.1:43116433..43116672, JBHNZN010000004.1:43117212..43117894, JBHNZN010000004.1:43120533..43120644, JBHNZN010000004.1:43132928..43133111, JBHNZN010000004.1:43139845..43139995, JBHNZN010000004.1:43143879..43143905)"
PER3,Saccopteryx_bilineata,XP_066126650.1,refseq,3408,1135,PASS,exact | coded_by:XM_066270553.1:371..3778
PER3,Sarcophilus_harrisii,XP_031818800.1,refseq,3480,1159,PASS,exact | coded_by:XM_031962940.1:342..3821
PER3,Sciurus_vulgaris,XP_078989944.1,refseq,3177,1058,PASS,exact | coded_by:XM_079133818.1:425..3601
PER3,Speothos_venaticus,,miniprot,1929,642,PASS,exact | miniprot-local
PER3,Sylvilagus_floridanus,,miniprot,3454,1152,DROP,cds not x3 (trim 1); 18 internal stop(s); len aa=1151 prot=1152 | miniprot-local
PER3,Tapirus_terrestris,,miniprot,3447,1148,PASS,exact | miniprot-local
PER3,Tragelaphus_eurycerus,,miniprot,2765,915,DROP,cds not x3 (trim 2); 45 internal stop(s); len aa=921 prot=915 | miniprot-local
PER3,Uromys_caudimaculatus,,miniprot,3378,1125,PASS,exact | miniprot-local
PER3,Xerus_rutilus,,miniprot,3298,1100,DROP,cds not x3 (trim 1); 1 internal stop(s); len aa=1099 prot=1100 | miniprot-local
RORA,Acinonyx_jubatus,XP_053079915.1,refseq,1620,539,PASS,exact | coded_by:XM_053223940.1:8426..10045
RORA,Acomys_cahirinus,,miniprot,1428,475,PASS,exact | miniprot-local
RORA,Aepyceros_melampus,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Aotus_nancymaae,XP_064217436.1,refseq,1476,491,PASS,exact | coded_by:XM_064361366.1:221..1696
RORA,Arvicanthis_niloticus,XP_076782288.1,refseq,1572,523,PASS,exact | coded_by:XM_076926173.1:64..1635
RORA,Bos_taurus,NP_001179790.1,refseq,1572,523,PASS,exact | coded_by:NM_001192861.1:102..1673
RORA,Callithrix_jacchus,XP_035117665.1,refseq,1572,523,PASS,exact | coded_by:XM_035261774.3:61..1632
RORA,Camelus_bactrianus,XP_074222324.1,refseq,1704,567,PASS,exact | coded_by:XM_074366223.1:129..1832
RORA,Caracal_caracal,,miniprot,1536,511,PASS,exact | miniprot-local
RORA,Cebus_imitator,XP_017373793.1,refseq,1161,386,PASS,exact | coded_by:XM_017518304.1:5157..6317
RORA,Choloepus_hoffmanni,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Cynocephalus_volans,XP_062945848.1,refseq,1572,523,PASS,exact | coded_by:XM_063089778.1:65..1636
RORA,Cynomys_ludovicianus,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Dasypus_novemcinctus,XP_071070328.1,refseq,1611,536,PASS,exact | coded_by:XM_071214227.1:78..1688
RORA,Daubentonia_madagascariensis,,miniprot,1578,525,PASS,exact | miniprot-local
RORA,Eira_barbara,,miniprot,1578,525,PASS,exact | miniprot-local
RORA,Equus_caballus,XP_023483763.2,refseq,1572,523,PASS,exact | coded_by:XM_023627995.2:297..1868
RORA,Giraffa_tippelskirchi,,miniprot,1558,518,DROP,cds not x3 (trim 1); 21 internal stop(s); len aa=519 prot=518 | miniprot-local
RORA,Gorilla_gorilla_gorilla,XP_055219135.1,refseq,1578,525,PASS,exact | coded_by:XM_055363160.2:122..1699
RORA,Homo_sapiens,NP_599023.1,refseq,1572,523,PASS,exact | coded_by:NM_134261.3:85..1656
RORA,Hyaena_hyaena,XP_039086523.1,refseq,1572,523,PASS,exact | coded_by:XM_039230592.1:96..1667
RORA,Hylobates_pileatus,,miniprot,1578,525,PASS,exact | miniprot-local
RORA,Ictidomys_tridecemlineatus,XP_077905655.1,refseq,1572,523,PASS,exact | coded_by:XM_078049529.1:233..1804
RORA,Jaculus_jaculus,XP_045016350.1,refseq,1407,468,PASS,exact | coded_by:XM_045160415.1:72..1478
RORA,Lagorchestes_hirsutus,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Leopardus_geoffroyi,XP_045305497.1,refseq,1572,523,PASS,exact | coded_by:XM_045449541.1:79..1650
RORA,Macrotis_lagotis,XP_074090387.1,refseq,1656,551,PASS,exact | coded_by:XM_074234286.1:217..1872
RORA,Martes_flavigula,,miniprot,1578,525,PASS,exact | miniprot-local
RORA,Microcebus_murinus,XP_020141633.1,refseq,1572,523,PASS,exact | coded_by:XM_020286044.2:76..1647
RORA,Mirza_zaza,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Myrmecobius_fasciatus,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Nanger_dama,,miniprot,1424,473,DROP,cds not x3 (trim 2); 14 internal stop(s); len aa=474 prot=473 | miniprot-local
RORA,Nasua_narica,,miniprot,1547,514,DROP,cds not x3 (trim 2); 20 internal stop(s); len aa=515 prot=514 | miniprot-local
RORA,Nycticebus_coucang,XP_053451791.1,refseq,1407,468,PASS,exact | coded_by:XM_053595816.1:138..1544
RORA,Ochotona_princeps,XP_058521735.1,refseq,1572,523,PASS,exact | coded_by:XM_058665752.1:316..1887
RORA,Octodon_degus,XP_012369618.2,refseq,1380,459,PASS,exact | coded_by:XM_012514164.2:57..1436
RORA,Orycteropus_afer,XP_007956468.2,refseq,1161,386,PASS,exact | coded_by:XM_007958277.2:241..1401
RORA,Paguma_larvata,,miniprot,1534,510,DROP,cds not x3 (trim 1); 22 internal stop(s); len aa=511 prot=510 | miniprot-local
RORA,Pan_troglodytes,XP_063651173.1,refseq,1617,538,PASS,exact | coded_by:XM_063795103.1:68..1684
RORA,Panthera_pardus,XP_019296858.1,refseq,1572,523,PASS,exact | coded_by:XM_019441313.2:54..1625
RORA,Phacochoerus_africanus,XP_047622157.1,refseq,1539,512,PASS,exact | coded_by:XM_047766201.1:282..1820
RORA,Phalanger_gymnotis,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Pipistrellus_pipistrellus,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Plecturocebus_cupreus,,miniprot,1578,525,PASS,exact | miniprot-local
RORA,Pseudocheirus_occidentalis,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Puma_concolor,XP_025774987.1,refseq,1536,511,PASS,exact | coded_by:XM_025919202.1:1..1536
RORA,Rattus_norvegicus,NP_001414296.1,refseq,1572,523,PASS,exact | coded_by:NM_001427367.2:87..1658
RORA,Saccopteryx_bilineata,XP_066130932.1,refseq,1572,523,PASS,exact | coded_by:XM_066274835.1:2..1573
RORA,Sarcophilus_harrisii,XP_031805315.1,refseq,1656,551,PASS,exact | coded_by:XM_031949455.1:105..1760
RORA,Sciurus_vulgaris,XP_078985463.1,refseq,1572,523,PASS,exact | coded_by:XM_079129337.1:17..1588
RORA,Speothos_venaticus,,miniprot,1338,445,PASS,exact | miniprot-local
RORA,Suricata_suricatta,XP_029808287.1,refseq,1407,468,PASS,exact | coded_by:XM_029952427.1:165..1571
RORA,Sylvilagus_floridanus,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Tapirus_terrestris,,miniprot,1572,522,DROP,len aa=523 prot=522 | miniprot-local
RORA,Tragelaphus_eurycerus,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Uromys_caudimaculatus,,miniprot,1425,474,PASS,exact | miniprot-local
RORA,Vicugna_pacos,XP_072818408.1,refseq,1407,468,PASS,exact | coded_by:XM_072962307.1:130..1536
RORA,Xerus_rutilus,,miniprot,1578,525,PASS,exact | miniprot-local
RORB,Acinonyx_jubatus,XP_026896833.1,refseq,1380,459,PASS,exact | coded_by:XM_027041032.2:128..1507
RORB,Acomys_cahirinus,,miniprot,1413,470,PASS,exact | miniprot-local
RORB,Aepyceros_melampus,,miniprot,1430,475,DROP,cds not x3 (trim 2); 18 internal stop(s); len aa=476 prot=475 | miniprot-local
RORB,Aotus_nancymaae,XP_064217713.1,refseq,1413,470,PASS,exact | coded_by:XM_064361643.1:79..1491
RORB,Arvicanthis_niloticus,XP_034355224.1,refseq,1413,470,PASS,exact | coded_by:XM_034499333.2:73..1485
RORB,Bos_taurus,NP_001179587.1,refseq,1380,459,PASS,exact | coded_by:NM_001192658.1:372..1751
RORB,Callithrix_jacchus,XP_078205101.1,refseq,1776,591,PASS,exact | coded_by:XM_078348975.1:16..1791
RORB,Camelus_bactrianus,XP_010951067.2,refseq,1380,459,PASS,exact | coded_by:XM_010952765.3:774..2153
RORB,Caracal_caracal,,miniprot,1833,608,DROP,2 internal stop(s); len aa=610 prot=608 | miniprot-local
RORB,Cebus_imitator,XP_037599663.1,refseq,1413,470,PASS,exact | coded_by:XM_037743735.1:95..1507
RORB,Choloepus_hoffmanni,,miniprot,1761,584,DROP,4 internal stop(s); len aa=586 prot=584 | miniprot-local
RORB,Cynocephalus_volans,XP_062936476.1,refseq,1557,518,PASS,exact | coded_by:XM_063080406.1:1..1557
RORB,Cynomys_ludovicianus,,miniprot,1779,590,DROP,1 internal stop(s); len aa=592 prot=590 | miniprot-local
RORB,Dasypus_novemcinctus,XP_058157648.1,refseq,1380,459,PASS,exact | coded_by:XM_058301665.2:611..1990
RORB,Daubentonia_madagascariensis,,miniprot,1770,586,DROP,1 internal stop(s); len aa=589 prot=586 | miniprot-local
RORB,Eira_barbara,,miniprot,1776,589,DROP,2 internal stop(s); len aa=591 prot=589 | miniprot-local
RORB,Equus_caballus,XP_014590898.1,refseq,1380,459,PASS,exact | coded_by:XM_014735412.3:697..2076
RORB,Giraffa_tippelskirchi,,miniprot,1735,576,DROP,cds not x3 (trim 1); 31 internal stop(s); len aa=578 prot=576 | miniprot-local
RORB,Gorilla_gorilla_gorilla,XP_004048182.3,refseq,1380,459,PASS,exact | coded_by:XM_004048134.5:772..2151
RORB,Homo_sapiens,NP_008845.2,refseq,1380,459,PASS,exact | coded_by:NM_006914.4:643..2022
RORB,Hyaena_hyaena,XP_039079074.1,refseq,1395,464,PASS,exact | coded_by:XM_039223143.1:5..1399
RORB,Hylobates_pileatus,,miniprot,1779,591,DROP,2 internal stop(s); len aa=592 prot=591 | miniprot-local
